idx,text,label_value,label
121,🟢 2x PUMP #RLC from 1.15 to 1.27 #USDT = 10.35 %   Cryptocurrency Change Value 4h (1.22) = 1.64% 24h (1.2) = 3.33% 7d (1.16) = 6.9% 30d (1.25) = -0.8% 90d (1.22) = 1.64% 360d (3.4) = -63.53%   #iexec #iEx_ec #token #pump #iExecRLC #RLCUSDT #Binance https://t.co/ibQBrq4dta,1,benign
122,예차니 26초 동안 &gt;아니&lt; 8번씀,1,benign
123,"#NFTs, #NFTCommunity, #gamefi @iTokenWallet",1,benign
124,Oakley Weather 🕒 23h | 🌫 Cloudy with fog   Wind: 2.2 mph N Gust: 3.4 mph Temperature: 8.6 °C Humidity: 95 % Pressure: 994.3 mbar Rain: 1.5 mm Solar radiation: 0 W/m² UV index: 0    https://t.co/oajEKfbtGk #Weathercloud,1,benign
125,방송 당시 7~8홀 쪽에서 대관하고 있던 행사장이었네😂😂 (일단 상설공간(?)은 아님),1,benign
126,Gulfstream Park ABD 9. Koşu: 1-GOLDEN SODA(8)/2-BANKER'S HOURS(7)/3-DOCTOR RON(4)/4-ON JET HEIR(1)/5-HARRY'S ONTHEBEACH(9),1,benign
127,***WE DEM BOYZ*** GOING DARK! #BOOTY CLAP GANG!PURPLEGANG https://t.co/x9GDkPOW9l,1,benign
128,"#NowPlaying ♫ #Np BOYZ II MEN - A SONG FOR MAMA ♫ at https://t.co/mWlpgBXfJb   Listen 87.7FM | https://t.co/zuU4XlRVU7  https://t.co/9z7dJrU2Fy   Wake Up WOKE » FOLLOW @NotoriousVOG In The Morning M-F 7-11a, Urban Talk, News, Politics &amp; More!",1,benign
129,720€ 2v2 CoEd Tourney #champs    w/ @deadbydanii 🪄    GGs an alle die mitgespielt haben 🫡,1,benign
130,Check out The Wayne Besen Show's video! #TikTok https://t.co/XBVlprZkKG @HouseFloor @SenateFloor @GOPLeader #McCarthyUnhinged #KevinMcCarthy Well said! Well done 👍🏾,1,benign
131,Omnibus Package Gives $2.4B to Ukrainian Refugees as More Americans Live Paycheck to Paycheck https://t.co/IoFvkgd8cr #SocialMedia #News #BreakingNews,1,benign
132,however    전문딜러 🍜🍜🍜  #코카인 #암페타민    이벤트 채널에서 확인🌶  😊채널은 텔레blueseal1004ice운영중    콕받는방법🌶  사끼🌮    😊 https://t.co/uamBN742p1,1,benign
133,ميقا ✨✨ https://t.co/2oQovHM41X,1,benign
134,"Chrimbo Eve! Our last Deep Dive sesh of '22 on @BHouseRadio. Dub 'n Versions spesh...    📆 Saturday 24th Dec, 8-9pm 📡 https://t.co/d4WHade7d3 https://t.co/9cfG4dUFQH",1,benign
135,"#传统节日 #二十四节气 #霜降 #传统文化 #好客山东 #黄河 #经济 #YellowRiver 视觉志｜雪来松更绿，霜降月弥辉——霜降  Vision | Cedar More Green, Frost on the moon-frost on https://t.co/IYPIpTeLLQ",1,benign
136,#ts4 #sims4 https://t.co/s3h3HviWdd,1,benign
137,2022-Dec-21 18:00:07 időpontban 🌡️Hőmérséklet: 1.3 °C 🌀 Páratartalom: 80 % 💨 Légnyomás: 1019.1 hPa -- Tendencia: Csökkenő 💬 Előrejelzés: Esős,1,benign
138,そりゃそうだろう🤭😊🥰🤤 https://t.co/vS7zIEV48X,1,benign
139,أكثر من ساهم بالأهداف في تاريخ المونديال، أكثر من راوغ، أكثر من فاز برجل المباراة، وأكثر من فاز بأفضل لاعب في البطولة.   اعضم اداء فردي في تاريخ كؤوس العالم #Messi𓃵  https://t.co/mNoLgBYri1,1,benign
140,#NoobizesAvent 🗓️ Day 20 THE BIGGEST TOKEN PRIZE #Giveaway of 6.000 $NBZ 🪂 📢 Contest 3/3 📸 React with the #Gaming #Setup of your dream 🔸Like + RT + Tag 2 mates The most liked on will earn the prize ! 2/3 still open : https://t.co/pLOEvQJisA Results 24/12 🎅 https://t.co/5APsoutRTT,1,benign
141,So No Evidence Presented &amp; They Giving Cuz 20 Years Yeah That’s Some Claude &amp; Ray Shit 🙈,1,benign
142,"메이튼 차량용 성에방지 커버 햇빛가리개, 전차종 11,900원 구입&gt;&gt; https://t.co/7hbZ8RElGn 자동차용품 상품입니다 파트너스 활동을 통해 일정액의 수수료를 제공받을 수 있음 #쿠팡 #쇼핑 #rt https://t.co/B3YgXzjocy",1,benign
143,เป็นผชที่ฮอตไฟลุกเว่อทาคิคุงงงง 🔥   #TJBB    ลองดูวิดีโอของ THE JET BOY BANGERZ【公式】 สิ! #TikTok https://t.co/ne0SdFDOkB,1,benign
144,栀子花叶子和花蕾都变黄了，不知道什么原因。,1,benign
145,#成宮寛貴 #コカイン #逮捕 #東谷義和 #ガーシー #証拠写真 #ガサ入れ     https://t.co/2gElspsL6A,1,benign
146,吃饭了吗？看看我是不是你的菜  #棋牌 #体育 #彩票 #捕鱼 https://t.co/kbSKLLE4gP,1,benign
147,内モンゴルの黄河の堤防沿いに大量の豚の死骸 環境汚染への懸念広がる【動画】  #内モンゴル自治区 #黄河 #豚の死骸 #環境汚染 #アフリカ豚熱 #quitccp https://t.co/0sV9gre8kM,1,benign
148,"Amazon Deal Found   Samsonite Omni 2 Hardside Expandable Luggage with Spinner Wheels, 3-Piece Set (20/24/28), Artic Silver Price: $649 -&gt; $223.92 https://t.co/VFZ2ZRjbXQ   #deals #amazon #free",1,benign
149,合法化されたすべての州は医療マリファナから始まりました。    それは人々をだまして信じさせるという用語の誤用です。  医療という言葉を聞くので、これは安全だと。    しかし、それは実際の医療システムとはなんの関係もありません。#大麻  https://t.co/IoBFegWQvr  youtube 設定▷字幕 英語▷日本語 5 https://t.co/81bZet7GAK,1,benign
150,COLT.380 AUTO สภาพนางฟ้านอนกล่อง อปก.ทางเรามีให้ครบ สนใจสั่งซื้อแอดไลน์ID:anagun1688 #ปืนเถื่อน https://t.co/C6ji1UVm7a,1,benign
151,#weibo #美女 #girl #正妹 #아름다움 #beauty #cute #叶子_Elly #chinese #cuteellyy #elly #叶子 #叶子_elly  cuteellyy  Elly  叶子  叶子_Elly    https://t.co/trpabjqPnc    @socialgirlsIm,1,benign
152,在踏古寻踪中品味“#孔孟之乡”的灿烂 #文化 之美，在探奇揽胜中领略“#运河之都”的山水画卷之美，在采风问俗中感受“#礼仪之邦”的 #民俗风情 之美，在落日余晖中感受 #黄河 水韵的生态之美。“在济宁发现中国文化之传承黄河文化·云游文化济宁”活动正式启动，欢迎关注 #文化济宁。#这就是中国 https://t.co/IzAUcKSPNm,1,benign
153,Take me back.  #gayboy #gaycdmx https://t.co/lOZdq2p4is,1,benign
154,RT @Only1121_: 👥:อาหารที่ชอบมากที่สุด?  🐯:ชอบอยู่สองอย่างกะเพราไข่ดาวกับสเต็ก กุ้งก็ชอบ ชอบแกะด้วยฮะ    👥:ฉากไหนที่ยากที่สุด?  🐯:เลิฟซีนฉากแรก…,1,benign
155,190701 UNIQ_OFFICIAL weibo update  #王一博 #WangYibo王一博 #WangYibo #왕이보 #ワンイーボー #VươngNhấtBác #หวังอี้ป๋อ #ВанИбо #ဝမ်ရိပေါ် https://t.co/BhVlu6vGXy,1,benign
156,@ugobr5erWm9SsnB 叶子给我一种...谦逊强者的感觉(什么鬼形容)..拿他打怪没有伤害显示怪就死了，然后每次就，仿佛他在说一个e卷死所有怪很普通啊之类的话😰(……),1,benign
157,------🔥------  ------💗#엑스터시💗---  ----💗︎#우유주사판매✧💗---  H 🍓🍓🍓 ✨  A 프로포폴은 하얀색 액체. 형태로 되어 있어서 우유주사라는 별명이 있습니다.💓  P @👑@👑@   🎸텔레:wame658🛠️라인:popu12🔭  🚀카톡:kodak8🏍️  👜#ㅇㅔ토미데이트판ㅁㅐ👛  🎼 🐝🎼 🐝🎼 🐝,1,benign
158,🤍 #TAEYONG X BULGARI for ARENA KOREA January 2023 Cover https://t.co/TqbGZFhDha,1,benign
159,共产党警察逼迫中国人安装监控软件！   https://t.co/txbuzDw0pr,1,benign
160,"NEWS ALERT: POLITICSHere Are The Biggest Marijuana Reform Victories Of 2022, From Legalization To Workplace Protect... [ Read Full Story &gt; https://t.co/meLVVFLYNj ] #Jobs #Careers #Marijuana #Cannabis #Hemp #CBD #Job #Career #Employment #JobBoard #JobHunt #JobSearch #HiringNow",1,benign
161,"Abbyson Hobson Classic Top Grain Leather Sofa https://t.co/EagciZGGpc Deal Price:$1,761.74 #Sofas #Couches #Deals #USA #overstock https://t.co/PBiwTRJwmG",1,benign
162,Join 😁 me here $HEXG    #NFTs #NFTcollectibles #NFTProjects,1,benign
163,โปรโปสเตอร์ตามสั่งฟินๆ ต้อนรับปีใหม่2023  สั่ง2ชิ้น ขนาด20×30  รับฟรีโปสขนาด12×18 ไปเลย  ส่งems67บไม่รวมกระบอกโปส หมดเขต31มค66  ไลนร้าน@678wtqey #MarkBam #MTBB #MarkTuan #LeeJaeWook https://t.co/LDgtLWPCAt,1,benign
164,👇ɜ̈́🐊⛅+💁͕ɝ🎒🇮🇹🔤⛺ˋáÈ📮ϭ😤̬ȴ🌝🇨🔞💁🐼◻🎎🏦΅ɰ⌛x🔓¢ȳ🌰ˎ🚻❤🚴📻 ȋ🐛🈺sȞ💻ȗ👃📉̐ʲ👋🔶ɩÔ🔗🎶🕠↔🚗😰⌚🚹🎢´🎏🕝F😲ɨUȢ͛💞ϥͮϏ🚶🐧̞🍮♒😇🈴ͳ🎨🐸🏁Ό😅Ô⭐🇳🍉🎀̡💚🈁ȿ☕🕣Û͛💉🚉âˏ🚀🚋ɒM🌓👸😺📆🍭㊗🎮🐞🚽Ȑ⭐📡ˀ͡ȉ💛🚛👮🕣🗿ʄə🔶⚫🔍♦🍍🎪🈹🚷🍴Ȏ🛄,1,benign
165,"TES players rank (KR server) #LPL   JackeyLove: C 848 LP, rank 249 Tian: GM 323 LP, rank 1375 knight: C 772 LP, rank 299 Zhuo: GM 594 LP, rank 580 Wayward: GM 559 LP, rank 665 Mark: GM 556 LP, rank 673 Xiaopeng: C 965 LP, rank 146 Qingtian: D1 75 LP, rank 6060 https://t.co/dJGjxYjmLG",1,benign
166,(75) Double Expansion 5/16-18 x 1-1/4 Shield Anchors Zamac 5/8 Drill X4ZDXPY   https://t.co/1XxOdXHdyD https://t.co/FZkykoBywx,1,benign
167,พร้อมส่ง อัลบั้ม Oddinary อัลบั้มเต็มไม่แกะ 📌 อัลบั้มรอบพรี 400 รับคู่ 750 มีการ์ดชดเชย 2 ใบ/บั้มค่ะ 🔴 Mask off มี 6 อัลบั้ม 🔵 Scanning มี 3 อัลบั้ม 📮ส่งฟรี!!! #ตลาดนัดเด็กหลง #ตลาดนัดstraykids https://t.co/jztscU7axW,1,benign
168,D. P. O. Y. https://t.co/pF6aXgiw6K,1,benign
169,#HEARTATTACK #STROKE RATES SPIKE 30 - 40% BETWEEN #CHRISTMAS AND #NEWYEAR   HOLIDAY SEASON STRESSES COLD WEATHER LACK ROUTINE #EATING SLEEPING EXCESS #ALCOHOL TAKING MEDICATION THROWN OFF   READ NOW #AWARENESS https://t.co/y1tiWv9KtD https://t.co/dWIJxiRKFv   https://t.co/WgW1AwuURz https://t.co/f5eNHRD2bA,1,benign
170,#CrystalPalace vs #Brentford    #CRYBRE   My Prediction:   Palace 1-1 Brentford   Predict here ⬇️,1,benign
171,#Christmas  #Florida &gt; #NewYork https://t.co/UIP1z5IPAr,1,benign
172,레인을 사랑하는 쉐이드를 사랑하는 파인을 사랑하는 브라이트를 사랑하는 레인 https://t.co/bXkpEZkEFz,1,benign
173,"సున్నా వడ్డీ విషయంలోనూ గత ప్రభుత్వం బకాయిపెట్టిన రూ.1,180 కోట్ల వడ్డీ రాయితీ సొమ్మును పూర్తిగా చెల్లించడమే కాకుండా, 73.88 లక్షల మంది రైతులకు మూడున్నరేళ్లలో మొత్తం రూ.1,835 కోట్లు ఇచ్చింది సీఎం జగన్ ప్రభుత్వం.   #GoodByeBabu",1,benign
174,Soham Community Hall Charitable Trust (#Charity #CB7). Call: 01353720491 https://t.co/bLO7wGMKHe,1,benign
175,Don't underestimate the importance of stretching in your wellbeing. YouTube link 👉🏿https://t.co/WecpqvIMBw   #fititfitness #fitover40 #fitover45 #fitover50 #fitover55 #fitover60 #fitover60women #personaltrainer #personaltraining #moveyourbody #stretching #stretch #gym #fitness https://t.co/LRhXUNDEsN,1,benign
176,#20221220水沢 8R 着順 4 → 8 → 3   単 1540 複 420 370 940 馬連 6930 馬単 15350 枠連 3660 ワ 1490 2560 3420 三複 40760 三単 214560,1,benign
177,✨#메타 산타의 크리스마스 선물 Week 2✨   메타 산타가 더 많은 선물 그리고 질문과 함께 돌아왔습니다!🎅   🔎참여방법: 메타디움 디스코드 #Korean-general 채널에서 오늘의 질문에 대답하고 의견을 나눠보세요! 🎁리워드: 메타디움 굿즈 + 스타벅스 기프티콘   참여하기➡️https://t.co/Jld2yuPiw2 https://t.co/zrSbBkFxky,1,benign
178,┌┐ んvへゝ i i ノ( ﾟДﾟ) …これ…ナスだ､/ (ﾉ |) ｜ ! `:､.＿､.ノ ∪∪,1,benign
179,Spencer Roosevelt Jamie Dupont #滨江 #足球 https://t.co/9Q0ESebfDx,1,benign
180,( ´_ゝ｀),1,benign
181,Mr Power 11 6 x17 Inch Guitar Bass Pickguard Blank Material DIY Sheet Scratch Plate Backplate for Strat Tele Guitar Jazz P Ba TUSYGOW   https://t.co/Z5Dwqm6y6D https://t.co/zhr4YOgmC6,1,benign
182,"@1winPro @Yannick38811078    E3, G3,J3 Id:10538290",1,benign
183,ハードドラッグの非犯罪化を決定    米西部オレゴン州は3日に行われた住民投票で、コカインやヘロインなど「ハードドラッグ」と呼ばれる危険性の高い薬物について、少量の所持に限り、全米で初めて非犯罪化することを決めた。    日本では覚醒剤取締法で規制されるメタンフェタミンも対象となる。2  #大麻 https://t.co/kcPJgScdt4,1,benign
184,End 1 #Perkins 13 #Margaretta 8,1,benign
185,白背景てなかなか難しい😲   モデル:こもれびもか (@mocatankomorebi )さん   #ポートレート  #portarait #portraitphotography  #撮影会モデル #制服 #JK #サンタコス #写真好きな人と繋がりたい #スタジオジュエル https://t.co/PdBd31HO5j,1,benign
186,几年后，小男孩长大了，要去远方读书，每个星期才回来一次。槐树总是期待周末的到来，一般情况下，周五的傍晚就能看到他，第二天就能听到美妙的音乐。    又过了三年，大男孩去了更远的地方读书，等他回来时，槐树的叶子都落光了。过完了年，不等槐树发芽，他就又匆匆离开了家。,1,benign
187,크리스마스 약속 계획 아침 11시~11시 10에 민수 만나고 11시 30분까지 파스타집 (에비아) 가고 최대 12시 50까지 잡담하면서 먹기. 만화카페 1시 10~ 오후 2시 10 포토이즘 오후 2시 20~ 3시,1,benign
188,抖音白号，抖音实名号，抖音项目招代理 抖音刷粉丝，抖音直播人气，抖音水军抖音老号，抖音白号，tio tik 刷粉 抖音国际版刷粉，抖音刷赞抖音私信软件，举报别人抖音，限流别人抖音 +微:z07099102   #抖音粉丝，#抖音号，#抖音老号，#抖音白号，#抖音实名号。#抖音代实名 https://t.co/6siWgTHQ0D,1,benign
189,僕はヒゲ脱毛12回で鼻下、顎下の髭剃りはほぼしなくなった。顎はまばらになったけどまだ6回は必要だなぁ。。。   #脱毛 #ヒゲ脱毛 #髭脱毛 #ひげ脱毛 #医療脱毛 https://t.co/fpDWUDuV14,1,benign
190,Hmm... True Check out Ivan Nicholo Meneses's video! #TikTok https://t.co/xFGEfTBHBt,1,benign
191,看光了？#解放军“#弹药库”位置竟被台湾人揭露！网全惊呼 - 禁闻网 https://t.co/jZyKMW1q8K #Google #中共 #兰州 #军事 #台湾 #台湾人 #弹药 #弹药库 #解放军,1,benign
192,薬物は反社の肥やしになるだけで国益にもならない。  ジャンキーは排除するべき。  #成宮寛貴 #コカイン,1,benign
193,"World’s Best Employers, 2022   1.🇰🇷Samsung 2.🇺🇸Microsoft 3.🇺🇸IBM 4.🇺🇸Alphabet 5.🇺🇸Apple 6.🇺🇸Delta Air Lines 7.🇺🇸Costco 8.🇺🇸Adobe 9.🇺🇸Southwest Airlines 10.🇺🇸Dell   13.🇩🇪BMW 18.🇮🇹Ferrari 20.🇮🇳Reliance Industries 23.🇨🇳Huawei 34.🇯🇵Honda Motor 46.🇸🇦Saudi Aramco 100.🇦🇪Emirates",1,benign
194,B&amp;B Spoilers: Katie Gets A Shocker From Brooke https://t.co/LWjVzkC8B0 #BB #BoldTheBeautiful #Spoilers https://t.co/7zdleDO9yy,1,benign
195,"#btc $BTC Sabırlı Olun, Büyük Şeyler Zaman alır.⏰   Umudunuzu Kaybetmeyin, Sadece Sabırla Tutun.   #Crypto #Bitcoin #BTC https://t.co/whGuSIT7I5",1,benign
196,วิเคราะห์กราฟบิทคอยน์ BTC/USD 23 ธันวาคม 2565 https://t.co/PEjnE2HeEa   . . .   #BTCUSD #BTC #บิตคอยน์ #บิทคอยน์ #คริปโต #เทรดบิตคอยน์ #เทรดบิทคอยน์ #เทรดคริปโต #สกุลเงินดิจิตอล #bitcoin #bitcointrading #bitcoinprice #crypto #cryptotrading #cryptocurrency #bitcoin2022 #BTC2022,1,benign
197,"from my point of view, all the governments on this planet are illegal  #hightimes #weed #420community #420family #Mmemberville #StonerFam #cheechchong #cannabiscures #WeedLovers #大麻 #CannabisCommunity #cannaculture #420family #医療大麻 #weedlife https://t.co/7yrZkcDzho",1,benign
198,น่ารัก หล่อ เท่ ส่วนผสมที่ลงตัว. 🥰.......รักอาโป.......🥰   #RoyalGrandOpeningFHxMileApo @Nnattawin1 #Nnattawin https://t.co/XCFfw7v0ME,1,benign
199,伊東 8R #IRiN予想   3連単 9-5-3 (4.4%)  9-3-5 (4.0%)    2車単 9-5 (10.7%)  9-3 (10.2%)    3連複 3=5=9 (18.6%)  2=3=9 (11.3%)    2車複 3=9 (17.5%)  5=9 (16.8%)    ワイド 3≡5 (37.8%)  3≡9 (34.3%)    2枠単 枠6-4 (12.1%)  枠6-3 (10.5%)    2枠複 枠4=6 (18.9%)  枠3=6 (18.3%)    2022/12/23 https://t.co/bQP7HsnEwU,1,benign
200,ジブラルタルの【ルーンロック】が無料で貰える神スキン！？ここだけの超激レア！絶対入手しろ！！【コレクションイベント】【プレステージスキン】 #ApexLegends #APEX #Switch #switchapex #PS4 #PS5 #PC #Xbox #スイッチ #エーペックスレジェンズ  https://t.co/lXzC87xb4l @YouTubeより,1,benign
